year,jday,plot,LAI,SE
2012,200,D5,4.62,0.2
2012,200,E1,5.75,0.17
2012,200,E2,4.84,0.02
2012,200,E3,4.7,0.09
2012,200,E4,5.09,0.07
2012,200,E5,6.55,0.11
2012,200,F1,5.3,0.2
2012,200,F2,6.35,0.17
2012,200,F3,6.41,0.1
2012,200,F4,4.68,0.05
2012,200,F5,5.87,0.24
2012,200,G1,5.46,0.13
2012,200,G2,6.37,0.06
2012,200,G5,6.09,0.13
2012,200,H1,6.73,0.09
2012,200,H2,6.02,0.07
2012,200,H5,6.32,0.07
2012,200,PAR,6.07,0.15
2012,221,A1,5.22,0.09
2012,221,A2,4.94,0.15
2012,221,A3,4.27,0.1
2012,221,B1,5.69,0.18
2012,221,B2,4.8,0.12
2012,221,B3,4.88,0.18
2012,221,B4,4.92,0.1
2012,221,C1,5.37,0.04
2012,221,C2,5.15,0.16
2012,221,C3,5.29,0.06
2012,221,C4,4.87,0.02
2012,221,C5,5.79,0.11
2012,221,D1,4.64,0.08
2012,221,D2,4.53,0.04
2012,221,D3,4.37,0.02
2012,221,D4,4.03,0.04
2012,221,D5,3.99,0.04
2012,221,E1,5.31,0.13
2012,221,E2,4.67,0.04
2012,221,E3,4.5,0.05
2012,221,E4,4.96,0.05
2012,221,E5,6.38,0.11
2012,221,F1,5.52,0.23
2012,221,F2,5.53,0.1
2012,221,F3,6.19,0.06
2012,221,F4,4.81,0.04
2012,221,F5,5.47,0.23
2012,221,G1,5.03,0.06
2012,221,G2,6.32,0.02
2012,221,G5,6.51,0.09
2012,221,H1,6.45,0.13
2012,221,H2,5.99,0.05
2012,221,H5,6.25,0.05
2012,221,PAR,5.95,0.09
2012,261,A1,5,0.05
2012,261,A2,4.76,0.12
2012,261,A3,4.14,0.09
2012,261,B1,5.81,0.54
2012,261,B2,4.48,0.06
2012,261,B3,4.68,0.13
2012,261,B4,4.19,0.06
2012,261,C1,5.27,0.04
2012,261,C2,4.73,0.12
2012,261,C3,5.01,0.02
2012,261,C4,4.73,0.02
2012,261,C5,5.08,0.09
2012,261,D1,4.56,0.06
2012,261,D2,4.38,0.06
2012,261,D3,4.25,0.07
2012,261,D4,3.71,0.05
2012,261,D5,3.93,0.05
2012,261,E1,5.17,0.12
2012,261,E2,4.59,0.04
2012,261,E3,4.41,0.05
2012,261,E4,4.81,0.03
2012,261,E5,6.11,0.07
2012,261,F1,5.36,0.22
2012,261,F2,6.18,0.43
2012,261,F3,5.97,0.05
2012,261,F4,4.72,0.04
2012,261,F5,5.31,0.21
2012,261,G1,4.9,0.07
2012,261,G2,6.18,0.04
2012,261,G5,6.33,0.09
2012,261,H1,5.91,0.17
2012,261,H2,5.81,0.04
2012,261,H5,6.13,0.02
2012,261,PAR,5.82,0.11
2012,277,A1,4.88,0.15
2012,277,A2,4.48,0.25
2012,277,A3,3.53,0.1
2012,277,B1,5.28,0.13
2012,277,B2,4.16,0.1
2012,277,B3,4.34,0.18
2012,277,B4,4.27,0.1
2012,277,C1,4.61,0.19
2012,277,C2,4.47,0.17
2012,277,C3,4.28,0.11
2012,277,C4,4.33,0.01
2012,277,C5,4.83,0.09
2012,277,D1,3.69,0.05
2012,277,D2,3.89,0.03
2012,277,D3,3.82,0.07
2012,277,D4,3.08,0.02
2012,277,D5,3.66,0.04
2012,277,E1,5.02,0.17
2012,277,E2,4.3,0.02
2012,277,E3,4.05,0.05
2012,277,E4,4.36,0.05
2012,277,E5,5.77,0.1
2012,277,F1,5.02,0.23
2012,277,F2,5.37,0.43
2012,277,F3,5.42,0
2012,277,F4,4.24,0.04
2012,277,F5,4.81,0.26
2012,277,G1,4.65,0.16
2012,277,G2,6.02,0.29
2012,277,G5,5.79,0.06
2012,277,H1,5.88,0.16
2012,277,H2,5.58,0.05
2012,277,H5,5.49,0.05
2012,277,PAR,5.78,0.18
2012,290,A1,2.69,0.06
2012,290,A2,3.43,0.2
2012,290,A3,2.83,0.08
2012,290,B1,3,0.17
2012,290,B2,2.91,0.45
2012,290,B3,3.15,0.11
2012,290,B4,3.08,0.06
2012,290,C1,3.2,0.02
2012,290,C2,3.01,0.13
2012,290,C3,2.56,0.03
2012,290,C4,3.49,0.01
2012,290,C5,3.47,0.11
2012,290,D1,3.18,0.05
2012,290,D2,2.43,0.04
2012,290,D3,2.56,0.09
2012,290,D4,1.78,0.02
2012,290,D5,2.11,0.04
2012,290,E1,3.41,0.13
2012,290,E2,2.94,0.02
2012,290,E3,2.66,0.04
2012,290,E4,3.45,0.02
2012,290,E5,5.06,0.08
2012,290,F1,4.18,0.23
2012,290,F2,3.16,0.06
2012,290,F3,3.71,0.1
2012,290,F4,3.03,0.01
2012,290,F5,3.78,0.21
2012,290,G1,3.94,0.12
2012,290,G2,4.9,0.05
2012,290,G5,5.29,0.05
2012,290,H1,5.01,0.16
2012,290,H2,5.01,0.04
2012,290,H5,4.91,0.05
2012,290,PAR,4.15,0.07
2012,307,A1,0.95,0.02
2012,307,A2,1.34,0.14
2012,307,A3,0.96,0.02
2012,307,B1,1.04,0.08
2012,307,B2,1.21,0.17
2012,307,B3,1.24,0.06
2012,307,B4,0.92,0.01
2012,307,C1,1.07,0.04
2012,307,C2,1.1,0.05
2012,307,C3,1.37,0.01
2012,307,C4,1.77,0.04
2012,307,C5,0.94,0.03
2012,307,D1,1.22,0.06
2012,307,D2,0.87,0.01
2012,307,D3,1.05,0.02
2012,307,D4,0.87,0.03
2012,307,D5,0.73,0.01
2012,307,E1,1.64,0.1
2012,307,E2,1.5,0.02
2012,307,E3,1.32,0.02
2012,307,E4,1.97,0.01
2012,307,E5,3.69,0.07
2012,307,F1,2.77,0.22
2012,307,F2,1.73,0.05
2012,307,F3,1.94,0.15
2012,307,F4,1.27,0.01
2012,307,F5,2.44,0.22
2012,307,G1,2.58,0.16
2012,307,G2,3.72,0.06
2012,307,G5,3.66,0.08
2012,307,H1,3.09,0.17
2012,307,H2,3.66,0.04
2012,307,H5,3.92,0.06
2012,307,PAR,1.06,0.02
2013,107,A1,1.08,0.02
2013,107,A2,1.41,0.18
2013,107,A3,1.02,0.03
2013,107,B1,1.35,0.07
2013,107,B2,1.17,0.1
2013,107,B3,1.11,0.06
2013,107,B4,1.05,0.01
2013,107,C1,1.33,0.03
2013,107,C2,1.25,0.02
2013,107,C3,1.31,0.03
2013,107,C4,1.65,0.04
2013,107,C5,1.05,0.03
2013,107,D1,1.5,0.05
2013,107,D2,0.99,0.02
2013,107,D3,1.03,0.01
2013,107,D4,1.01,0.03
2013,107,D5,0.94,0.02
2013,107,E1,1.8,0.09
2013,107,E2,1.43,0.01
2013,107,E3,1.15,0.02
2013,107,E4,1.9,0.02
2013,107,E5,3.82,0.06
2013,107,F1,3.3,0.2
2013,107,F2,1.98,0.07
2013,107,F3,2.33,0.12
2013,107,F4,1.54,0.01
2013,107,F5,2.54,0.15
2013,107,G1,2.99,0.12
2013,107,G2,4.02,0.04
2013,107,G5,3.8,0.04
2013,107,H1,3.38,0.17
2013,107,H2,3.97,0.04
2013,107,H5,3.72,0.05
2013,107,PAR,1.12,0.02
2013,126,A1,1.51,0.03
2013,126,A2,1.74,0.15
2013,126,A3,1.35,0.04
2013,126,B1,1.84,0.06
2013,126,B2,1.37,0.08
2013,126,B3,1.48,0.12
2013,126,B4,1.48,0.02
2013,126,C1,1.69,0.03
2013,126,C2,1.54,0.03
2013,126,C3,1.55,0.01
2013,126,C4,1.89,0.03
2013,126,C5,1.5,0.03
2013,126,D1,1.7,0.07
2013,126,D2,1.25,0.02
2013,126,D3,1.37,0.02
2013,126,D4,1.25,0.03
2013,126,D5,1.21,0.01
2013,126,E1,2.08,0.09
2013,126,E2,1.7,0.01
2013,126,E3,1.43,0.02
2013,126,E4,2.06,0.01
2013,126,E5,3.98,0.05
2013,126,F1,3.6,0.18
2013,126,F2,2.3,0.04
2013,126,F3,2.51,0.04
2013,126,F4,1.72,0.01
2013,126,F5,2.64,0.18
2013,126,G1,3.25,0.15
2013,126,G2,4.09,0.03
2013,126,G5,3.82,0.06
2013,126,H1,3.77,0.12
2013,126,H2,4.1,0.04
2013,126,H5,3.82,0.06
2013,126,PAR,1.6,0.02
2013,150,A1,4.72,0.12
2013,150,A2,4.28,0.18
2013,150,A3,3.96,0.09
2013,150,B1,5.04,0.22
2013,150,B2,4.07,0.14
2013,150,B3,3.98,0.08
2013,150,B4,4.26,0.11
2013,150,C1,4.32,0.09
2013,150,C2,4.19,0.12
2013,150,C3,4.52,0.03
2013,150,C4,4.14,0.02
2013,150,C5,5.1,0.17
2013,150,D1,3.53,0.03
2013,150,D2,3.7,0.03
2013,150,D3,4.1,0.08
2013,150,D4,3.53,0.05
2013,150,D5,3.54,0.09
2013,150,E1,4.59,0.11
2013,150,E2,3.91,0.02
2013,150,E3,3.62,0.07
2013,150,E4,4.05,0.07
2013,150,E5,5.36,0.04
2013,150,F1,5.07,0.22
2013,150,F2,4.51,0.07
2013,150,F3,5.32,0.07
2013,150,F4,4.03,0.03
2013,150,F5,4.57,0.23
2013,150,G1,4.56,0.07
2013,150,G2,5.51,0.04
2013,150,G5,5.68,0.04
2013,150,H1,5.44,0.18
2013,150,H2,5.21,0.04
2013,150,H5,5.51,0.03
2013,150,PAR,5.06,0.06
2013,163,A1,4.8,0.07
2013,163,A2,4.43,0.15
2013,163,A3,4.08,0.13
2013,163,B1,5.21,0.24
2013,163,B2,4.31,0.15
2013,163,B3,4.36,0.19
2013,163,B4,3.72,0.1
2013,163,C1,4.26,0.02
2013,163,C2,4.5,0.11
2013,163,C3,4.82,0.05
2013,163,C4,4.34,0.03
2013,163,C5,4.74,0.15
2013,163,D1,3.75,0.05
2013,163,D2,3.92,0.03
2013,163,D3,4.3,0.13
2013,163,D4,3.67,0.05
2013,163,D5,3.61,0.05
2013,163,E1,4.76,0.08
2013,163,E2,4.19,0.06
2013,163,E3,3.98,0.08
2013,163,E4,4.34,0.08
2013,163,E5,5.65,0.05
2013,163,F1,5.21,0.27
2013,163,F2,4.91,0.07
2013,163,F3,5.73,0.09
2013,163,F4,4.19,0.05
2013,163,F5,4.86,0.24
2013,163,G1,4.61,0.07
2013,163,G2,5.71,0.04
2013,163,G5,5.81,0.05
2013,163,H1,5.63,0.17
2013,163,H2,5.42,0.03
2013,163,H5,5.85,0.01
2013,163,PAR,5.18,0.05
2013,197,A1,4.89,0.08
2013,197,A2,4.4,0.1
2013,197,A3,4.07,0.14
2013,197,B1,5.43,0.2
2013,197,B2,4.37,0.15
2013,197,B3,4.38,0.19
2013,197,B4,4.28,0.12
2013,197,C1,4.73,0.04
2013,197,C2,4.62,0.16
2013,197,C3,4.95,0.02
2013,197,C4,4.31,0.02
2013,197,C5,5.12,0.19
2013,197,D1,4.05,0.06
2013,197,D2,3.87,0.07
2013,197,D3,4.29,0.08
2013,197,D4,3.81,0.06
2013,197,D5,3.53,0.06
2013,197,E1,4.84,0.12
2013,197,E2,4.01,0.04
2013,197,E3,3.8,0.06
2013,197,E4,4.2,0.06
2013,197,E5,5.64,0.05
2013,197,F1,5.47,0.25
2013,197,F2,4.98,0.08
2013,197,F3,5.55,0.05
2013,197,F4,4.32,0.03
2013,197,F5,4.75,0.2
2013,197,G1,4.78,0.06
2013,197,G2,5.97,0.08
2013,197,G5,5.92,0.04
2013,197,H1,5.89,0.17
2013,197,H2,5.69,0.07
2013,197,H5,5.94,0.03
2013,197,PAR,5.26,0.03
2013,233,A1,5.05,0.17
2013,233,A2,4.53,0.16
2013,233,A3,4.01,0.13
2013,233,B1,5.55,0.29
2013,233,B2,4.4,0.12
2013,233,B3,4.25,0.08
2013,233,B4,4.3,0.11
2013,233,C1,4.59,0.06
2013,233,C2,4.64,0.12
2013,233,C3,4.92,0.03
2013,233,C4,4.38,0.03
2013,233,C5,5.28,0.17
2013,233,D1,3.97,0.04
2013,233,D2,4.03,0.06
2013,233,D3,4.29,0.07
2013,233,D4,3.8,0.07
2013,233,D5,3.61,0.05
2013,233,E1,4.99,0.12
2013,233,E2,4.28,0.04
2013,233,E3,3.99,0.06
2013,233,E4,4.33,0.06
2013,233,E5,5.82,0.07
2013,233,F1,5.6,0.24
2013,233,F2,4.93,0.09
2013,233,F3,5.77,0.07
2013,233,F4,4.49,0.02
2013,233,F5,4.87,0.23
2013,233,G1,4.88,0.07
2013,233,G2,6.13,0.05
2013,233,G5,6.04,0.04
2013,233,H1,5.99,0.16
2013,233,H2,5.69,0.05
2013,233,H5,6.06,0.04
2013,233,PAR,5.42,0.03
2013,267,A1,4.99,0.08
2013,267,A2,4.36,0.06
2013,267,A3,3.97,0.11
2013,267,B1,5.32,0.25
2013,267,B2,4.25,0.11
2013,267,B3,4.04,0.07
2013,267,B4,4.06,0.12
2013,267,C1,4.61,0.04
2013,267,C2,4.45,0.12
2013,267,C3,4.61,0.05
2013,267,C4,4.16,0.04
2013,267,C5,4.99,0.16
2013,267,D1,4.05,0.06
2013,267,D2,3.9,0.05
2013,267,D3,4.2,0.08
2013,267,D4,3.23,0.05
2013,267,D5,3.5,0.05
2013,267,E1,5.03,0.14
2013,267,E2,4.19,0.03
2013,267,E3,3.85,0.05
2013,267,E4,4.23,0.05
2013,267,E5,5.68,0.05
2013,267,F1,5.5,0.23
2013,267,F2,4.85,0.08
2013,267,F3,5.46,0.04
2013,267,F4,4.16,0.03
2013,267,F5,4.7,0.22
2013,267,G1,4.78,0.06
2013,267,G2,5.91,0.02
2013,267,G5,5.67,0.04
2013,267,H1,6.01,0.17
2013,267,H2,5.51,0.04
2013,267,H5,5.77,0.03
2013,267,PAR,5.22,0.05
2013,282,A1,3.36,0.07
2013,282,A2,3.78,0.17
2013,282,A3,3.12,0.07
2013,282,B1,3.75,0.25
2013,282,B2,3.33,0.18
2013,282,B3,3.4,0.1
2013,282,B4,3.11,0.09
2013,282,C1,3.61,0.03
2013,282,C2,3.57,0.15
2013,282,C3,3.34,0.01
2013,282,C4,3.73,0.02
2013,282,C5,3.81,0.15
2013,282,D1,3.36,0.07
2013,282,D2,3,0.02
2013,282,D3,3.36,0.1
2013,282,D4,2.39,0.03
2013,282,D5,2.65,0.03
2013,282,E1,3.71,0.12
2013,282,E2,3.32,0.02
2013,282,E3,3.04,0.04
2013,282,E4,3.62,0.01
2013,282,E5,5.26,0.07
2013,282,F1,4.62,0.24
2013,282,F2,3.4,0.04
2013,282,F3,4.15,0.07
2013,282,F4,3.37,0.02
2013,282,F5,4.08,0.2
2013,282,G1,4.09,0.1
2013,282,G2,4.98,0.06
2013,282,G5,5.24,0.03
2013,282,H1,5.23,0.15
2013,282,H2,5,0.05
2013,282,H5,5.22,0.05
2013,282,PAR,4.34,0.1
2013,302,A1,1.39,0.02
2013,302,A2,1.83,0.19
2013,302,A3,1.41,0.06
2013,302,B1,1.59,0.09
2013,302,B2,1.64,0.14
2013,302,B3,1.72,0.07
2013,302,B4,1.59,0.06
2013,302,C1,1.7,0.04
2013,302,C2,1.64,0.05
2013,302,C3,1.46,0.02
2013,302,C4,2.09,0.03
2013,302,C5,1.74,0.09
2013,302,D1,1.8,0.06
2013,302,D2,1.44,0.03
2013,302,D3,1.52,0.07
2013,302,D4,1.06,0.02
2013,302,D5,1.15,0.02
2013,302,E1,2.11,0.14
2013,302,E2,1.75,0.01
2013,302,E3,1.45,0.02
2013,302,E4,2.08,0.02
2013,302,E5,3.96,0.06
2013,302,F1,3.27,0.22
2013,302,F2,2.07,0.07
2013,302,F3,2.22,0.06
2013,302,F4,1.74,0.01
2013,302,F5,2.71,0.22
2013,302,G1,2.93,0.1
2013,302,G2,4.03,0.05
2013,302,G5,3.97,0.07
2013,302,H1,3.91,0.16
2013,302,H2,3.99,0.04
2013,302,H5,4.01,0.06
2013,302,PAR,1.93,0.02
2013,319,A1,1.1,0.02
2013,319,A2,1.38,0.17
2013,319,A3,0.94,0.03
2013,319,B1,1.4,0.1
2013,319,B2,1.28,0.15
2013,319,B3,1.16,0.07
2013,319,B4,1.03,0.02
2013,319,C1,1.32,0.04
2013,319,C2,1.28,0.04
2013,319,C3,1.26,0.03
2013,319,C4,1.6,0.04
2013,319,C5,1.02,0.02
2013,319,D1,1.48,0.07
2013,319,D2,1.04,0.02
2013,319,D3,1.05,0.02
2013,319,D4,0.99,0.04
2013,319,D5,0.86,0.01
2013,319,E1,1.8,0.09
2013,319,E2,1.47,0.01
2013,319,E3,1.15,0.01
2013,319,E4,1.81,0.01
2013,319,E5,3.72,0.07
2013,319,F1,3.18,0.21
2013,319,F2,1.96,0.06
2013,319,F3,2.07,0.07
2013,319,F4,1.5,0.01
2013,319,F5,2.57,0.2
2013,319,G1,2.94,0.12
2013,319,G2,3.97,0.04
2013,319,G5,3.76,0.11
2013,319,H1,3.65,0.17
2013,319,H2,3.92,0.05
2013,319,H5,3.81,0.06
2013,319,PAR,1.14,0.02
