,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR
440,440,ACSA,29.9918,1.13448,130.895,9.99,440,BEAL,29.8943,0.643715,88.9273,9.6930757,440,ACRU,29.9955,2.06186,138.901,9.99,440,BELE,29.7055,0.7612,72.6602,7.9199618,440,BEPA,29.4115,0.529383,61.6712,6.7221608,440,FAGR,28.3728,0.461209,81.1782,9.99,440,FRAM,29.9981,2.5026,171.653,9.99,440,PIAB,28.5487,1.15366,122.577,9.99,440,PIRE,29.9847,2.88627,226.103,9.99,440,PIST,29.9819,2.90596,220.987,9.99,440,PRSE,29.6988,0.577577,101.223,9.99,440,QURU,29.7061,1.05731,109.043,9.99,440,TSCA,29.3891,2.12501,158.137,9.99
441,441,ACSA,29.9919,1.13261,131.122,9.99,441,BEAL,29.8952,0.642863,89.0559,9.7070931,441,ACRU,29.9956,2.06186,139.313,9.99,441,BELE,29.7083,0.760191,72.8122,7.9365298,441,BEPA,29.4154,0.528262,61.7769,6.7336821,441,FAGR,28.3781,0.459937,81.2702,9.99,441,FRAM,29.9981,2.5026,172.153,9.99,441,PIAB,28.5568,1.15192,122.807,9.99,441,PIRE,29.985,2.88408,226.68,9.99,441,PIST,29.9822,2.90371,221.568,9.99,441,PRSE,29.7003,0.576088,101.338,9.99,441,QURU,29.7087,1.05546,109.255,9.99,441,TSCA,29.3954,2.12501,158.562,9.99
442,442,ACSA,29.992,1.13075,131.348,9.99,442,BEAL,29.896,0.642014,89.1843,9.7210887,442,ACRU,29.9957,2.06186,139.725,9.99,442,BELE,29.7111,0.759186,72.9641,7.9530869,442,BEPA,29.4192,0.527147,61.8823,6.7451707,442,FAGR,28.3833,0.458671,81.3619,9.99,442,FRAM,29.9982,2.50259,172.654,9.99,442,PIAB,28.5649,1.1502,123.037,9.99,442,PIRE,29.9853,2.88189,227.256,9.99,442,PIST,29.9826,2.90146,222.148,9.99,442,PRSE,29.7019,0.574606,101.453,9.99,442,QURU,29.7113,1.05362,109.465,9.99,442,TSCA,29.4016,2.12501,158.987,9.99
443,443,ACSA,29.9921,1.1289,131.574,9.99,443,BEAL,29.8968,0.641167,89.3125,9.7350625,443,ACRU,29.9958,2.06186,140.138,9.99,443,BELE,29.7138,0.758184,73.1157,7.9696113,443,BEPA,29.4231,0.526037,61.9875,6.7566375,443,FAGR,28.3886,0.457413,81.4534,9.99,443,FRAM,29.9982,2.50258,173.154,9.99,443,PIAB,28.5729,1.14848,123.267,9.99,443,PIRE,29.9856,2.87971,227.832,9.99,443,PIST,29.9829,2.89921,222.728,9.99,443,PRSE,29.7034,0.573133,101.568,9.99,443,QURU,29.7138,1.05178,109.676,9.99,443,TSCA,29.4078,2.12501,159.412,9.99
444,444,ACSA,29.9923,1.12705,131.799,9.99,444,BEAL,29.8977,0.640323,89.4406,9.7490254,444,ACRU,29.9959,2.06186,140.55,9.99,444,BELE,29.7165,0.757186,73.2671,7.9861139,444,BEPA,29.4269,0.524933,62.0925,6.7680825,444,FAGR,28.3937,0.456162,81.5446,9.99,444,FRAM,29.9983,2.50258,173.655,9.99,444,PIAB,28.5808,1.14676,123.496,9.99,444,PIRE,29.9859,2.87754,228.408,9.99,444,PIST,29.9832,2.89698,223.307,9.99,444,PRSE,29.7049,0.571668,101.682,9.99,444,QURU,29.7164,1.04996,109.886,9.99,444,TSCA,29.4139,2.12501,159.837,9.99
445,445,ACSA,29.9924,1.12521,132.024,9.99,445,BEAL,29.8985,0.639482,89.5685,9.7629665,445,ACRU,29.996,2.06186,140.963,9.99,445,BELE,29.7192,0.756191,73.4184,8.0026056,445,BEPA,29.4307,0.523833,62.1972,6.7794948,445,FAGR,28.3989,0.454918,81.6356,9.99,445,FRAM,29.9983,2.50257,174.155,9.99,445,PIAB,28.5887,1.14506,123.725,9.99,445,PIRE,29.9861,2.87537,228.983,9.99,445,PIST,29.9836,2.89475,223.886,9.99,445,PRSE,29.7064,0.57021,101.796,9.99,445,QURU,29.7188,1.04814,110.095,9.99,445,TSCA,29.4199,2.12501,160.262,9.99
446,446,ACSA,29.9925,1.12338,132.249,9.99,446,BEAL,29.8993,0.638644,89.6962,9.7768858,446,ACRU,29.9961,2.06186,141.375,9.99,446,BELE,29.7219,0.755199,73.5694,8.0190646,446,BEPA,29.4344,0.522739,62.3018,6.7908962,446,FAGR,28.404,0.453681,81.7263,9.99,446,FRAM,29.9984,2.50257,174.656,9.99,446,PIAB,28.5965,1.14335,123.954,9.99,446,PIRE,29.9864,2.87321,229.558,9.99,446,PIST,29.9839,2.89253,224.465,9.99,446,PRSE,29.7079,0.568761,101.91,9.99,446,QURU,29.7213,1.04633,110.305,9.99,446,TSCA,29.4259,2.12501,160.687,9.99
447,447,ACSA,29.9926,1.12155,132.473,9.99,447,BEAL,29.9001,0.637809,89.8238,9.7907942,447,ACRU,29.9962,2.06186,141.787,9.99,447,BELE,29.7245,0.754212,73.7202,8.0355018,447,BEPA,29.4381,0.521651,62.4061,6.8022649,447,FAGR,28.4091,0.452451,81.8168,9.99,447,FRAM,29.9984,2.50256,175.156,9.99,447,PIAB,28.6043,1.14166,124.182,9.99,447,PIRE,29.9866,2.87106,230.132,9.99,447,PIST,29.9842,2.89032,225.043,9.99,447,PRSE,29.7094,0.567319,102.023,9.99,447,QURU,29.7237,1.04453,110.513,9.99,447,TSCA,29.4318,2.12501,161.112,9.99
448,448,ACSA,29.9927,1.11973,132.697,9.99,448,BEAL,29.9009,0.636976,89.9512,9.8046808,448,ACRU,29.9963,2.06186,142.2,9.99,448,BELE,29.7271,0.753227,73.8709,8.0519281,448,BEPA,29.4418,0.520567,62.5102,6.8136118,448,FAGR,28.4142,0.451228,81.9071,9.99,448,FRAM,29.9985,2.50256,175.657,9.99,448,PIAB,28.612,1.13997,124.41,9.99,448,PIRE,29.9869,2.86892,230.706,9.99,448,PIST,29.9845,2.88811,225.62,9.99,448,PRSE,29.7109,0.565885,102.136,9.99,448,QURU,29.7261,1.04274,110.722,9.99,448,TSCA,29.4376,2.12502,161.537,9.99
449,449,ACSA,29.9928,1.11792,132.921,9.99,449,BEAL,29.9017,0.636146,90.0784,9.8185456,449,ACRU,29.9964,2.06186,142.612,9.99,449,BELE,29.7297,0.752246,74.0213,8.0683217,449,BEPA,29.4454,0.519489,62.6141,6.8249369,449,FAGR,28.4192,0.450012,81.9971,9.99,449,FRAM,29.9985,2.50255,176.157,9.99,449,PIAB,28.6197,1.13828,124.638,9.99,449,PIRE,29.9871,2.86678,231.279,9.99,449,PIST,29.9848,2.88591,226.198,9.99,449,PRSE,29.7124,0.564458,102.249,9.99,449,QURU,29.7285,1.04096,110.93,9.99,449,TSCA,29.4434,2.12502,161.962,9.99
450,450,ACSA,29.9929,1.11611,133.144,9.99,450,BEAL,29.9025,0.635319,90.2055,9.8323995,450,ACRU,29.9965,2.06186,143.024,9.99,450,BELE,29.7322,0.751269,74.1716,8.0847044,450,BEPA,29.449,0.518416,62.7178,6.8362402,450,FAGR,28.4242,0.448803,82.0868,9.99,450,FRAM,29.9986,2.50255,176.658,9.99,450,PIAB,28.6273,1.1366,124.865,9.99,450,PIRE,29.9874,2.86465,231.852,9.99,450,PIST,29.9851,2.88372,226.774,9.99,450,PRSE,29.7138,0.563039,102.362,9.99,450,QURU,29.7309,1.03918,111.138,9.99,450,TSCA,29.4491,2.12502,162.387,9.99
451,451,ACSA,29.993,1.11431,133.367,9.99,451,BEAL,29.9033,0.634495,90.3324,9.8462316,451,ACRU,29.9966,2.06186,143.437,9.99,451,BELE,29.7348,0.750295,74.3216,8.1010544,451,BEPA,29.4526,0.517348,62.8213,6.8475217,451,FAGR,28.4292,0.4476,82.1764,9.99,451,FRAM,29.9986,2.50254,177.158,9.99,451,PIAB,28.6349,1.13493,125.092,9.99,451,PIRE,29.9876,2.86252,232.424,9.99,451,PIST,29.9853,2.88153,227.351,9.99,451,PRSE,29.7153,0.561628,102.474,9.99,451,QURU,29.7332,1.03741,111.345,9.99,451,TSCA,29.4548,2.12502,162.812,9.99
452,452,ACSA,29.9931,1.11252,133.589,9.99,452,BEAL,29.904,0.633673,90.4591,9.8600419,452,ACRU,29.9967,2.06186,143.849,9.99,452,BELE,29.7372,0.749324,74.4715,8.1173935,452,BEPA,29.4562,0.516285,62.9245,6.8587705,452,FAGR,28.4341,0.446405,82.2656,9.99,452,FRAM,29.9986,2.50254,177.659,9.99,452,PIAB,28.6424,1.13326,125.319,9.99,452,PIRE,29.9879,2.8604,232.996,9.99,452,PIST,29.9856,2.87935,227.927,9.99,452,PRSE,29.7167,0.560224,102.586,9.99,452,QURU,29.7355,1.03565,111.553,9.99,452,TSCA,29.4604,2.12502,163.237,9.99
453,453,ACSA,29.9932,1.11074,133.811,9.99,453,BEAL,29.9048,0.632854,90.5857,9.8738413,453,ACRU,29.9968,2.06186,144.261,9.99,453,BELE,29.7397,0.748357,74.6212,8.1337108,453,BEPA,29.4597,0.515227,63.0276,6.8700084,453,FAGR,28.4391,0.445216,82.3547,9.99,453,FRAM,29.9987,2.50253,178.159,9.99,453,PIAB,28.6498,1.13159,125.545,9.99,453,PIRE,29.9881,2.85829,233.568,9.99,453,PIST,29.9859,2.87718,228.502,9.99,453,PRSE,29.7181,0.558828,102.698,9.99,453,QURU,29.7378,1.0339,111.759,9.99,453,TSCA,29.466,2.12502,163.662,9.99
454,454,ACSA,29.9933,1.10896,134.033,9.99,454,BEAL,29.9056,0.632038,90.7121,9.8876189,454,ACRU,29.9968,2.06186,144.674,9.99,454,BELE,29.7422,0.747392,74.7707,8.1500063,454,BEPA,29.4632,0.514174,63.1304,6.8812136,454,FAGR,28.444,0.444033,82.4435,9.99,454,FRAM,29.9987,2.50253,178.66,9.99,454,PIAB,28.6572,1.12994,125.771,9.99,454,PIRE,29.9883,2.85618,234.139,9.99,454,PIST,29.9862,2.87502,229.077,9.99,454,PRSE,29.7195,0.557439,102.809,9.99,454,QURU,29.7401,1.03215,111.966,9.99,454,TSCA,29.4715,2.12502,164.087,9.99
455,455,ACSA,29.9934,1.10719,134.255,9.99,455,BEAL,29.9063,0.631224,90.8383,9.9013747,455,ACRU,29.9969,2.06186,145.086,9.99,455,BELE,29.7446,0.746432,74.9199,8.1662691,455,BEPA,29.4666,0.513126,63.2331,6.8924079,455,FAGR,28.4488,0.442858,82.5321,9.99,455,FRAM,29.9987,2.50252,179.16,9.99,455,PIAB,28.6646,1.12829,125.997,9.99,455,PIRE,29.9885,2.85408,234.71,9.99,455,PIST,29.9864,2.87286,229.652,9.99,455,PRSE,29.7209,0.556057,102.921,9.99,455,QURU,29.7423,1.03041,112.172,9.99,455,TSCA,29.4769,2.12502,164.512,9.99
456,456,ACSA,29.9934,1.10542,134.476,9.99,456,BEAL,29.907,0.630413,90.9644,9.9151196,456,ACRU,29.997,2.06186,145.499,9.99,456,BELE,29.747,0.745474,75.069,8.182521,456,BEPA,29.4701,0.512082,63.3355,6.9035695,456,FAGR,28.4536,0.441688,82.6204,9.99,456,FRAM,29.9988,2.50252,179.661,9.99,456,PIAB,28.6719,1.12664,126.222,9.99,456,PIRE,29.9888,2.85199,235.281,9.99,456,PIST,29.9867,2.87071,230.226,9.99,456,PRSE,29.7223,0.554682,103.032,9.99,456,QURU,29.7445,1.02868,112.378,9.99,456,TSCA,29.4823,2.12502,164.937,9.99
457,457,ACSA,29.9935,1.10366,134.696,9.99,457,BEAL,29.9078,0.629605,91.0903,9.9288427,457,ACRU,29.9971,2.06186,145.911,9.99,457,BELE,29.7493,0.74452,75.2179,8.1987511,457,BEPA,29.4735,0.511044,63.4377,6.9147093,457,FAGR,28.4585,0.440525,82.7085,9.99,457,FRAM,29.9988,2.50251,180.161,9.99,457,PIAB,28.6791,1.125,126.447,9.99,457,PIRE,29.989,2.84991,235.85,9.99,457,PIST,29.9869,2.86857,230.799,9.99,457,PRSE,29.7237,0.553315,103.142,9.99,457,QURU,29.7467,1.02696,112.583,9.99,457,TSCA,29.4876,2.12502,165.362,9.99
458,458,ACSA,29.9936,1.10191,134.917,9.99,458,BEAL,29.9085,0.628799,91.2161,9.9425549,458,ACRU,29.9972,2.06186,146.323,9.99,458,BELE,29.7517,0.743569,75.3667,8.2149703,458,BEPA,29.4768,0.510011,63.5397,6.9258273,458,FAGR,28.4632,0.439369,82.7964,9.99,458,FRAM,29.9988,2.50251,180.662,9.99,458,PIAB,28.6864,1.12336,126.672,9.99,458,PIRE,29.9892,2.84783,236.42,9.99,458,PIST,29.9872,2.86643,231.373,9.99,458,PRSE,29.7251,0.551955,103.253,9.99,458,QURU,29.7489,1.02524,112.788,9.99,458,TSCA,29.4929,2.12502,165.787,9.99
459,459,ACSA,29.9937,1.10017,135.137,9.99,459,BEAL,29.9092,0.627996,91.3417,9.9562453,459,ACRU,29.9972,2.06186,146.736,9.99,459,BELE,29.754,0.742621,75.5152,8.2311568,459,BEPA,29.4802,0.508982,63.6415,6.9369235,459,FAGR,28.468,0.438219,82.884,9.99,459,FRAM,29.9989,2.5025,181.162,9.99,459,PIAB,28.6935,1.12173,126.896,9.99,459,PIRE,29.9894,2.84575,236.989,9.99,459,PIST,29.9874,2.8643,231.946,9.99,459,PRSE,29.7264,0.550601,103.363,9.99,459,QURU,29.7511,1.02354,112.993,9.99,459,TSCA,29.4981,2.12502,166.212,9.99
460,460,ACSA,29.9938,1.09843,135.357,9.99,460,BEAL,29.9099,0.627195,91.4671,9.9699139,460,ACRU,29.9973,2.06186,147.148,9.99,460,BELE,29.7563,0.741677,75.6635,8.2473215,460,BEPA,29.4835,0.507958,63.7431,6.9479979,460,FAGR,28.4727,0.437075,82.9715,9.99,460,FRAM,29.9989,2.5025,181.663,9.99,460,PIAB,28.7006,1.12011,127.12,9.99,460,PIRE,29.9896,2.84368,237.558,9.99,460,PIST,29.9877,2.86217,232.518,9.99,460,PRSE,29.7278,0.549255,103.473,9.99,460,QURU,29.7532,1.02184,113.197,9.99,460,TSCA,29.5033,2.12502,166.637,9.99
461,461,ACSA,29.9939,1.0967,135.576,9.99,461,BEAL,29.9106,0.626397,91.5924,9.9835716,461,ACRU,29.9974,2.06186,147.56,9.99,461,BELE,29.7585,0.740736,75.8117,8.2634753,461,BEPA,29.4868,0.506939,63.8445,6.9590505,461,FAGR,28.4774,0.435937,83.0586,9.99,461,FRAM,29.9989,2.50249,182.163,9.99,461,PIAB,28.7077,1.11849,127.344,9.99,461,PIRE,29.9898,2.84162,238.126,9.99,461,PIST,29.9879,2.86005,233.09,9.99,461,PRSE,29.7291,0.547916,103.582,9.99,461,QURU,29.7553,1.02014,113.401,9.99,461,TSCA,29.5084,2.12502,167.062,9.99
462,462,ACSA,29.994,1.09497,135.795,9.99,462,BEAL,29.9114,0.625602,91.7175,9.9972075,462,ACRU,29.9974,2.06186,147.973,9.99,462,BELE,29.7608,0.739798,75.9596,8.2795964,462,BEPA,29.49,0.505925,63.9456,6.9700704,462,FAGR,28.4821,0.434806,83.1456,9.99,462,FRAM,29.999,2.50249,182.664,9.99,462,PIAB,28.7147,1.11688,127.567,9.99,462,PIRE,29.99,2.83957,238.694,9.99,462,PIST,29.9881,2.85794,233.662,9.99,462,PRSE,29.7304,0.546583,103.691,9.99,462,QURU,29.7574,1.01846,113.605,9.99,462,TSCA,29.5134,2.12502,167.487,9.99
463,463,ACSA,29.994,1.09325,136.014,9.99,463,BEAL,29.912,0.624809,91.8425,9.99,463,ACRU,29.9975,2.06186,148.385,9.99,463,BELE,29.763,0.738863,76.1074,8.2957066,463,BEPA,29.4933,0.504915,64.0466,6.9810794,463,FAGR,28.4867,0.43368,83.2323,9.99,463,FRAM,29.999,2.50248,183.164,9.99,463,PIAB,28.7216,1.11527,127.79,9.99,463,PIRE,29.9902,2.83752,239.262,9.99,463,PIST,29.9884,2.85584,234.233,9.99,463,PRSE,29.7318,0.545258,103.801,9.99,463,QURU,29.7594,1.01678,113.808,9.99,463,TSCA,29.5184,2.12503,167.912,9.99
464,464,ACSA,29.9941,1.09154,136.232,9.99,464,BEAL,29.9127,0.624019,91.9673,9.99,464,ACRU,29.9976,2.06186,148.798,9.99,464,BELE,29.7652,0.737931,76.255,8.311795,464,BEPA,29.4965,0.50391,64.1474,6.9920666,464,FAGR,28.4913,0.432561,83.3188,9.99,464,FRAM,29.999,2.50248,183.665,9.99,464,PIAB,28.7285,1.11366,128.013,9.99,464,PIRE,29.9903,2.83548,239.829,9.99,464,PIST,29.9886,2.85374,234.804,9.99,464,PRSE,29.7331,0.543939,103.909,9.99,464,QURU,29.7615,1.01511,114.011,9.99,464,TSCA,29.5234,2.12503,168.337,9.99
465,465,ACSA,29.9942,1.08983,136.45,9.99,465,BEAL,29.9134,0.623231,92.092,9.99,465,ACRU,29.9976,2.06186,149.21,9.99,465,BELE,29.7673,0.737003,76.4024,8.3278616,465,BEPA,29.4997,0.50291,64.248,7.003032,465,FAGR,28.4959,0.431448,83.4051,9.99,465,FRAM,29.999,2.50247,184.165,9.99,465,PIAB,28.7354,1.11207,128.235,9.99,465,PIRE,29.9905,2.83344,240.395,9.99,465,PIST,29.9888,2.85165,235.374,9.99,465,PRSE,29.7344,0.542627,104.018,9.99,465,QURU,29.7635,1.01344,114.214,9.99,465,TSCA,29.5283,2.12503,168.762,9.99
466,466,ACSA,29.9943,1.08813,136.667,9.99,466,BEAL,29.9141,0.622446,92.2164,9.99,466,ACRU,29.9977,2.06185,149.622,9.99,466,BELE,29.7695,0.736077,76.5496,8.3439064,466,BEPA,29.5028,0.501914,64.3484,7.0139756,466,FAGR,28.5005,0.430341,83.4912,9.99,466,FRAM,29.9991,2.50247,184.666,9.99,466,PIAB,28.7422,1.11047,128.457,9.99,466,PIRE,29.9907,2.83141,240.962,9.99,466,PIST,29.989,2.84956,235.944,9.99,466,PRSE,29.7357,0.541322,104.126,9.99,466,QURU,29.7655,1.01178,114.416,9.99,466,TSCA,29.5331,2.12503,169.187,9.99
467,467,ACSA,29.9944,1.08644,136.885,9.99,467,BEAL,29.9148,0.621663,92.3408,9.99,467,ACRU,29.9978,2.06185,150.035,9.99,467,BELE,29.7716,0.735155,76.6966,8.3599294,467,BEPA,29.5059,0.500922,64.4485,7.0248865,467,FAGR,28.505,0.42924,83.577,9.99,467,FRAM,29.9991,2.50246,185.166,9.99,467,PIAB,28.749,1.10888,128.679,9.99,467,PIRE,29.9909,2.82939,241.528,9.99,467,PIST,29.9892,2.84749,236.513,9.99,467,PRSE,29.7369,0.540023,104.234,9.99,467,QURU,29.7675,1.01013,114.618,9.99,467,TSCA,29.5379,2.12503,169.612,9.99
468,468,ACSA,29.9944,1.08475,137.102,9.99,468,BEAL,29.9154,0.620883,92.465,9.99,468,ACRU,29.9978,2.06185,150.447,9.99,468,BELE,29.7737,0.734236,76.8435,8.3759415,468,BEPA,29.509,0.499936,64.5485,7.0357865,468,FAGR,28.5096,0.428144,83.6627,9.99,468,FRAM,29.9991,2.50245,185.667,9.99,468,PIAB,28.7557,1.1073,128.901,9.99,468,PIRE,29.991,2.82737,242.093,9.99,468,PIST,29.9894,2.84541,237.082,9.99,468,PRSE,29.7382,0.538731,104.342,9.99,468,QURU,29.7694,1.00849,114.82,9.99,468,TSCA,29.5427,2.12503,170.037,9.99
469,469,ACSA,29.9945,1.08306,137.318,9.99,469,BEAL,29.9161,0.620105,92.589,9.99,469,ACRU,29.9979,2.06185,150.859,9.99,469,BELE,29.7758,0.73332,76.9901,8.3919209,469,BEPA,29.5121,0.498953,64.6483,7.0466647,469,FAGR,28.514,0.427055,83.7481,9.99,469,FRAM,29.9991,2.50245,186.167,9.99,469,PIAB,28.7624,1.10572,129.122,9.99,469,PIRE,29.9912,2.82536,242.658,9.99,469,PIST,29.9896,2.84335,237.651,9.99,469,PRSE,29.7395,0.537446,104.449,9.99,469,QURU,29.7714,1.00685,115.021,9.99,469,TSCA,29.5474,2.12503,170.462,9.99
470,470,ACSA,29.9946,1.08139,137.535,9.99,470,BEAL,29.9167,0.61933,92.7128,9.99,470,ACRU,29.9979,2.06185,151.272,9.99,470,BELE,29.7779,0.732406,77.1366,8.4078894,470,BEPA,29.5152,0.497975,64.7479,7.0575211,470,FAGR,28.5185,0.425971,83.8333,9.99,470,FRAM,29.9992,2.50244,186.668,9.99,470,PIAB,28.769,1.10415,129.343,9.99,470,PIRE,29.9914,2.82335,243.223,9.99,470,PIST,29.9898,2.84129,238.219,9.99,470,PRSE,29.7407,0.536166,104.557,9.99,470,QURU,29.7733,1.00522,115.222,9.99,470,TSCA,29.5521,2.12503,170.887,9.99
471,471,ACSA,29.9947,1.07972,137.751,9.99,471,BEAL,29.9174,0.618557,92.8366,9.99,471,ACRU,29.998,2.06185,151.684,9.99,471,BELE,29.7799,0.731496,77.2829,8.4238361,471,BEPA,29.5182,0.497002,64.8473,7.0683557,471,FAGR,28.523,0.424893,83.9183,9.99,471,FRAM,29.9992,2.50244,187.168,9.99,471,PIAB,28.7756,1.10259,129.563,9.99,471,PIRE,29.9915,2.82135,243.787,9.99,471,PIST,29.99,2.83923,238.787,9.99,471,PRSE,29.742,0.534894,104.664,9.99,471,QURU,29.7752,1.0036,115.423,9.99,471,TSCA,29.5567,2.12503,171.312,9.99
472,472,ACSA,29.9947,1.07806,137.966,9.99,472,BEAL,29.918,0.617787,92.9601,9.99,472,ACRU,29.998,2.06185,152.096,9.99,472,BELE,29.7819,0.730589,77.429,8.439761,472,BEPA,29.5212,0.496033,64.9465,7.0791685,472,FAGR,28.5274,0.423821,84.003,9.99,472,FRAM,29.9992,2.50243,187.669,9.99,472,PIAB,28.7821,1.10102,129.783,9.99,472,PIRE,29.9917,2.81935,244.351,9.99,472,PIST,29.9902,2.83718,239.355,9.99,472,PRSE,29.7432,0.533628,104.77,9.99,472,QURU,29.7771,1.00198,115.624,9.99,472,TSCA,29.5612,2.12503,171.737,9.99
473,473,ACSA,29.9948,1.0764,138.181,9.99,473,BEAL,29.9187,0.617019,93.0835,9.99,473,ACRU,29.9981,2.06185,152.509,9.99,473,BELE,29.7839,0.729685,77.575,8.455675,473,BEPA,29.5242,0.495068,65.0455,7.0899595,473,FAGR,28.5318,0.422754,84.0876,9.99,473,FRAM,29.9992,2.50243,188.169,9.99,473,PIAB,28.7886,1.09947,130.003,9.99,473,PIRE,29.9918,2.81737,244.914,9.99,473,PIST,29.9904,2.83514,239.922,9.99,473,PRSE,29.7444,0.532368,104.877,9.99,473,QURU,29.779,1.00038,115.824,9.99,473,TSCA,29.5657,2.12503,172.162,9.99
474,474,ACSA,29.9949,1.07475,138.396,9.99,474,BEAL,29.9193,0.616253,93.2068,9.99,474,ACRU,29.9981,2.06185,152.921,9.99,474,BELE,29.7859,0.728784,77.7207,8.4715563,474,BEPA,29.5271,0.494107,65.1444,7.1007396,474,FAGR,28.5361,0.421693,84.1719,9.99,474,FRAM,29.9993,2.50242,188.67,9.99,474,PIAB,28.7951,1.09792,130.223,9.99,474,PIRE,29.992,2.81538,245.478,9.99,474,PIST,29.9905,2.83311,240.488,9.99,474,PRSE,29.7457,0.531114,104.983,9.99,474,QURU,29.7808,0.998773,116.023,9.99,474,TSCA,29.5702,2.12503,172.587,9.99
475,475,ACSA,29.9949,1.0731,138.611,9.99,475,BEAL,29.9199,0.61549,93.3299,9.99,475,ACRU,29.9982,2.06185,153.334,9.99,475,BELE,29.7878,0.727886,77.8663,8.4874267,475,BEPA,29.5301,0.493151,65.243,7.111487,475,FAGR,28.5405,0.420638,84.256,9.99,475,FRAM,29.9993,2.50242,189.17,9.99,475,PIAB,28.8015,1.09637,130.442,9.99,475,PIRE,29.9921,2.81341,246.04,9.99,475,PIST,29.9907,2.83108,241.054,9.99,475,PRSE,29.7469,0.529867,105.089,9.99,475,QURU,29.7826,0.997177,116.223,9.99,475,TSCA,29.5746,2.12503,173.012,9.99
476,476,ACSA,29.995,1.07146,138.825,9.99,476,BEAL,29.9205,0.614729,93.4528,9.99,476,ACRU,29.9982,2.06185,153.746,9.99,476,BELE,29.7898,0.726991,78.0117,8.5032753,476,BEPA,29.533,0.492199,65.3414,7.1222126,476,FAGR,28.5448,0.419588,84.34,9.99,476,FRAM,29.9993,2.50241,189.671,9.99,476,PIAB,28.8079,1.09483,130.661,9.99,476,PIRE,29.9923,2.81144,246.603,9.99,476,PIST,29.9909,2.82905,241.62,9.99,476,PRSE,29.7481,0.528625,105.195,9.99,476,QURU,29.7845,0.995588,116.422,9.99,476,TSCA,29.579,2.12503,173.437,9.99
477,477,ACSA,29.9951,1.06983,139.039,9.99,477,BEAL,29.9211,0.613971,93.5756,9.99,477,ACRU,29.9983,2.06185,154.158,9.99,477,BELE,29.7917,0.726099,78.1569,8.5191021,477,BEPA,29.5359,0.491252,65.4397,7.1329273,477,FAGR,28.5491,0.418543,84.4237,9.99,477,FRAM,29.9993,2.50241,190.171,9.99,477,PIAB,28.8142,1.09329,130.88,9.99,477,PIRE,29.9924,2.80947,247.164,9.99,477,PIST,29.9911,2.82704,242.186,9.99,477,PRSE,29.7493,0.52739,105.3,9.99,477,QURU,29.7862,0.994005,116.621,9.99,477,TSCA,29.5833,2.12503,173.862,9.99
478,478,ACSA,29.9951,1.0682,139.253,9.99,478,BEAL,29.9217,0.613215,93.6983,9.99,478,ACRU,29.9983,2.06185,154.571,9.99,478,BELE,29.7936,0.72521,78.302,8.534918,478,BEPA,29.5387,0.490308,65.5378,7.1436202,478,FAGR,28.5534,0.417504,84.5072,9.99,478,FRAM,29.9993,2.5024,190.672,9.99,478,PIAB,28.8205,1.09176,131.098,9.99,478,PIRE,29.9926,2.80751,247.726,9.99,478,PIST,29.9912,2.82503,242.751,9.99,478,PRSE,29.7504,0.526161,105.405,9.99,478,QURU,29.788,0.992428,116.819,9.99,478,TSCA,29.5876,2.12503,174.287,9.99
479,479,ACSA,29.9952,1.06658,139.466,9.99,479,BEAL,29.9223,0.612462,93.8207,9.99,479,ACRU,29.9984,2.06185,154.983,9.99,479,BELE,29.7955,0.724324,78.4468,8.5507012,479,BEPA,29.5415,0.489369,65.6356,7.1542804,479,FAGR,28.5576,0.416471,84.5905,9.99,479,FRAM,29.9994,2.5024,191.172,9.99,479,PIAB,28.8267,1.09023,131.316,9.99,479,PIRE,29.9927,2.80556,248.287,9.99,479,PIST,29.9914,2.82302,243.315,9.99,479,PRSE,29.7516,0.524938,105.51,9.99,479,QURU,29.7898,0.990859,117.017,9.99,479,TSCA,29.5919,2.12503,174.712,9.99
480,480,ACSA,29.9953,1.06496,139.679,9.99,480,BEAL,29.9229,0.61171,93.9431,9.99,480,ACRU,29.9984,2.06185,155.395,9.99,480,BELE,29.7973,0.72344,78.5915,8.5664735,480,BEPA,29.5444,0.488434,65.7333,7.1649297,480,FAGR,28.5619,0.415443,84.6736,9.99,480,FRAM,29.9994,2.50239,191.673,9.99,480,PIAB,28.8329,1.08871,131.534,9.99,480,PIRE,29.9928,2.80361,248.848,9.99,480,PIST,29.9916,2.82102,243.879,9.99,480,PRSE,29.7528,0.523722,105.615,9.99,480,QURU,29.7915,0.989295,117.215,9.99,480,TSCA,29.5961,2.12503,175.137,9.99
